DrugBank ID,Name,CAS Number,Drug Type,KEGG Compound ID,KEGG Drug ID,PubChem Compound ID,PubChem Substance ID,ChEBI ID,PharmGKB ID,HET ID,UniProt ID,UniProt Title,GenBank ID,DPD ID,RxList Link,Pdrhealth Link,Wikipedia ID,Drugs.com Link,NDC ID,ChemSpider ID,BindingDB ID,TTD ID
DB00984,Nandrolone phenpropionate,62-90-8,SmallMoleculeDrug,C08155,D00956,229455,46506276,7468,PA164746281,,,,,"",,,Nandrolone,http://www.drugs.com/cdi/nandrolone.html,,199761,,DAP000903
DB00985,Dimenhydrinate,523-87-5,SmallMoleculeDrug,,D00520,441281,46504881,4604,PA449338,,,,,9782,,,Dimenhydrinate,http://www.drugs.com/cdi/dimenhydrinate.html,,10468539,,DAP000333
DB00986,Glycopyrronium,740028-90-4,SmallMoleculeDrug,,D00540,,,,PA164754882,,,,,9967; 21481,http://www.rxlist.com/cgi/generic3/glycopyrrolate.htm,,Glycopyrrolate,http://www.drugs.com/cdi/glycopyrrolate.html,,8108821,,DAP001116
DB00987,Cytarabine,147-94-4,SmallMoleculeDrug,C02961,D00168,6253,46505879,28680,PA449177,AR3,,,,2953,http://www.rxlist.com/cgi/generic3/cytarabine.htm,,Cytarabine,http://www.drugs.com/cdi/cytarabine.html,,6017,50087289,DNC001551
DB00988,Dopamine,51-61-6,SmallMoleculeDrug,C03758,,681,46506043,18243,PA449396,LDP,,,,2322,http://www.rxlist.com/cgi/generic3/dopamine.htm,,Dopamine,http://www.drugs.com/cdi/dopamine.html,,661,55121,DAP000212
DB00989,Rivastigmine,123441-03-2,SmallMoleculeDrug,C11766,D03822,77991,46507452,8874,PA451262,,,,,11987,http://www.rxlist.com/cgi/generic2/rivastig.htm,,Rivastigmine,http://www.drugs.com/cdi/rivastigmine.html,,70377,11682,DAP000149
DB00990,Exemestane,107868-30-4,SmallMoleculeDrug,C08162,D00963,60198,46508243,4953,PA449563,EXM,,,,12019,http://www.rxlist.com/cgi/generic3/exemest.htm,,Exemestane,http://www.drugs.com/cdi/exemestane.html,,54278,50398447,DAP000625
DB00991,Oxaprozin,21256-18-8,SmallMoleculeDrug,C07356,D00463,4614,46506429,7822,PA450730,,,,,1863,http://www.rxlist.com/cgi/generic/oxaproz.htm,,Oxaprozin,http://www.drugs.com/cdi/oxaprozin.html,,4453,50002861,DAP000622
DB00992,Methyl aminolevulinate,33320-16-0,SmallMoleculeDrug,,,157922,46507004,724125,PA164784028,,,,,20439,,,Methyl_aminolevulinate,http://www.drugs.com/mtm/methyl-aminolevulinate-topical.html,,138950,,DAP001024
DB00993,Azathioprine,446-86-6,SmallMoleculeDrug,C06837,D00238,2265,46508252,2948,PA448515,,,,,10128,http://www.rxlist.com/cgi/generic/azathioprine.htm,,Azathioprine,http://www.drugs.com/cdi/azathioprine.html,,2178,50373919,DAP000782
DB00994,Neomycin,1404-04-2,SmallMoleculeDrug,C00384,,,46505525,7507,PA450608,CNY,,,,8638; 8636,http://www.rxlist.com/cgi/generic3/neomy.htm,,Neomycin,http://www.drugs.com/cdi/neomycin.html,,,,DAP000036
DB00995,Auranofin,34031-32-8,SmallMoleculeDrug,,D00237,,46507010,2922,PA448510,,,,,1898,,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/rid1379.shtml,Auranofin,http://www.drugs.com/cdi/auranofin.html,,5293650,50153291,DAP000757
DB00996,Gabapentin,60142-96-3,SmallMoleculeDrug,,D00332,3446,46506529,42797,PA449720,GBN,,,,470,http://www.rxlist.com/cgi/generic/gabapent.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/neu1289.shtml,Gabapentin,http://www.drugs.com/gabapentin.html,,3328,50080153,DNC000670
DB00997,Doxorubicin,23214-92-8,SmallMoleculeDrug,C01661,D03899,31703,46507641,28748,PA449412,DM2,,,,2298,http://www.rxlist.com/cgi/generic2/doxor.htm,,Doxorubicin,http://www.drugs.com/cdi/doxorubicin.html,,29400,22984,DNC000163
DB00998,Frovatriptan,158747-02-5,SmallMoleculeDrug,,D07997,77992,46506288,134991,PA164754891,,,,,13350,http://www.rxlist.com/cgi/generic3/frova.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/fro1622.shtml,Frovatriptan,http://www.drugs.com/cdi/frovatriptan.html,,70378,50073689,DAP000063
DB00999,Hydrochlorothiazide,58-93-5,SmallMoleculeDrug,C07041,D00340,3639,46504440,5778,PA449899,HCZ,,,,10234,http://www.rxlist.com/cgi/generic/hctz.htm,,Hydrochlorothiazide,http://www.drugs.com/hctz.html,,3513,13076,DAP000750
DB01000,Cyclacillin,3485-14-1,SmallMoleculeDrug,C12766,D01334,19003,46508073,31444,PA164743456,,,,,"",,,,,,17941,50350474,DAP001159
DB01001,Salbutamol,18559-94-9,SmallMoleculeDrug,,D02147,2083,46505312,2549,PA448068,,,,,2585; 2583,http://www.rxlist.com/cgi/generic/duoneb.htm,,Salbutamol,,,1999,25769,DNC000873
DB01002,Levobupivacaine,27262-47-1,SmallMoleculeDrug,C07887,,92253,46505295,6149,PA164754741,,,,,"",http://www.rxlist.com/cgi/generic2/levobupivacaine.htm,,Levobupivacaine,,,83289,50350791,DAP001233
DB01003,Cromoglicic acid,16110-51-3,SmallMoleculeDrug,C06928,D07753,2882,46504509,59773,PA449138,,,,,11447,http://www.rxlist.com/cgi/generic/cromolyn.htm,,Cromoglicate,,,2779,50440033,DAP000819
DB01004,Ganciclovir,82410-32-0,SmallMoleculeDrug,,D00333,3454,46507294,465284,PA449733,GA2,,,,135; 1238,http://www.rxlist.com/cgi/generic/vitrasert.htm,,Ganciclovir,http://www.drugs.com/cdi/ganciclovir-implant.html,,3336,85707,DAP000645
DB01005,Hydroxyurea,127-07-1,SmallMoleculeDrug,C07044,D00341,3657,46506927,44423,PA449942,NHY,,,,10140,http://www.rxlist.com/cgi/generic2/hydroxyurea.htm,,Hydroxyurea,http://www.drugs.com/cdi/hydroxyurea.html,,3530,50017811,DAP000739
DB01006,Letrozole,112809-51-5,SmallMoleculeDrug,C08163,D00964,3902,46504610,6413,PA450196,,,,,11446,http://www.rxlist.com/cgi/generic2/letroz.htm,,Letrozole,http://www.drugs.com/cdi/letrozole.html,,3765,13061,DAP000626
DB01007,Tioconazole,65899-73-2,SmallMoleculeDrug,C08082,D00890,5482,46508604,77898,PA164746156,,,,,1808,http://www.rxlist.com/cgi/generic3/tioconaz.htm,,Tioconazole,http://www.drugs.com/cdi/tioconazole.html,,5282,50370218,DAP001268
DB01008,Busulfan,55-98-1,SmallMoleculeDrug,C06862,D00248,2478,46506234,28901,PA448691,,,,,9556,http://www.rxlist.com/cgi/generic2/busulfan.htm,,Busulfan,http://www.drugs.com/cdi/busulfan.html,,2384,,
DB01009,Ketoprofen,22071-15-4,SmallMoleculeDrug,C01716,D00132,3825,46505715,6128,PA450149,,,,,2327,http://www.rxlist.com/cgi/generic/ketoprof.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/oru1313.shtml,Ketoprofen,http://www.drugs.com/cdi/ketoprofen.html,,3693,50022271,DAP000623
DB01010,Edrophonium,"",SmallMoleculeDrug,C06976,,3202,46507530,251408,PA449437,EDR,,,,6289,http://www.rxlist.com/cgi/generic3/edrophonium.htm,,Edrophonium,http://www.drugs.com/mtm/edrophonium.html,,3090,120262,DAP000562
DB01011,Metyrapone,54-36-4,SmallMoleculeDrug,C07205,D00410,4174,46504862,44241,PA450486,MYT,,,,"",http://www.rxlist.com/cgi/generic3/metopirone.htm,,Metyrapone,http://www.drugs.com/cdi/metyrapone.html,,4030,50028166,DAP000424
DB01012,Cinacalcet,226256-56-0,SmallMoleculeDrug,,,156419,46506315,48390,PA164776671,,,,,13352,http://www.rxlist.com/cgi/generic3/sensipar.htm,,Cinacalcet,http://www.drugs.com/cdi/cinacalcet.html,,137743,50416875,DAP000256
DB01013,Clobetasol propionate,25122-46-7,SmallMoleculeDrug,,D01272,,,31414,PA164744375,,,,,7558,http://www.rxlist.com/cgi/generic/olux.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/tem1431.shtml,Clobetasol_propionate,http://www.drugs.com/cdi/clobetasol-cream.html,,30399,39347,DAP001183
DB01014,Balsalazide,80573-04-2,SmallMoleculeDrug,,,6335412,46505592,267413,PA448536,,,,,"",http://www.rxlist.com/cgi/generic2/balsalazide.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/col1560.shtml,Balsalazide,http://www.drugs.com/cdi/balsalazide.html,,10662422,,DAP000733
DB01015,Sulfamethoxazole,723-46-6,SmallMoleculeDrug,C07315,D00447,5329,46508111,9332,PA451544,08D,,,,8174,http://www.rxlist.com/cgi/generic3/gantanol.htm,,Sulfamethoxazole,,,5138,50029770,DNC001393
DB01016,Glyburide,10238-21-8,SmallMoleculeDrug,C07022,D00336,3488,46509154,5441,PA449782,GBM,,,,4007,http://www.rxlist.com/cgi/generic/glybur.htm,,Glibenclamide,,,3368,50012957,DAP000037
DB01017,Minocycline,10118-90-8,SmallMoleculeDrug,C07225,D05045,54675783,46504772,50694,PA450519,MIY,,,,11182; 8646,http://www.rxlist.com/cgi/generic/minocycline.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/min1270.shtml,Minocycline,http://www.drugs.com/minocycline.html,,16735907,50046515,DAP000405
DB01018,Guanfacine,29110-47-2,SmallMoleculeDrug,C07037,,3519,46506169,5558,PA449825,,,,,22124,http://www.rxlist.com/cgi/generic3/guanfacine.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/gua1657.shtml,Guanfacine,http://www.drugs.com/cdi/guanfacine.html,,3399,81984,DAP000900
DB01019,Bethanechol,674-38-4,SmallMoleculeDrug,C06850,,2370,46507707,3084,PA448613,,,,,5440,http://www.rxlist.com/cgi/generic3/bethane.htm,,Bethanechol,http://www.drugs.com/cdi/bethanechol.html,,2280,39342,DAP000263
DB01020,Isosorbide Mononitrate,16051-77-7,SmallMoleculeDrug,C07714,D00630,27661,46506594,6062,PA450126,,,,,1298,http://www.rxlist.com/cgi/generic/isomono2.htm,,Isosorbide_mononitrate,http://www.drugs.com/isosorbide_mononitrate.html,,25736,,DAP001058
DB01021,Trichlormethiazide,133-67-5,SmallMoleculeDrug,C07767,D00658,5560,46508880,9683,PA164752426,,,,,9580,,,,,,5359,26998,DAP000035
DB01022,Phylloquinone,84-80-0,SmallMoleculeDrug,C02059,D00148,5284607,46504528,18067,PA450961,PQN,,,,4918,http://www.rxlist.com/cgi/generic3/phytonadione.htm,,Phytonadione,http://www.drugs.com/cdi/phytonadione.html,,4447652,,DNC001500
DB01023,Felodipine,72509-76-3,SmallMoleculeDrug,,D00319,3333,46506968,585948,PA449591,,,,,1249,http://www.rxlist.com/cgi/generic2/felo.htm,http://www.pdrhealth.com/drugs/rx/rx-mono.aspx?contentFileName=ple1339.html&contentName=Plendil&contentId=593,Felodipine,http://www.drugs.com/cdi/felodipine.html,,3216,189379,DAP000487
DB01024,Mycophenolic acid,24280-93-1,SmallMoleculeDrug,,,446541,46504559,168396,PA164748728,MOA,,,,2139,,,Mycophenolic_acid,http://www.drugs.com/cdi/mycophenolic-acid-delayed-release-tablets.html,,393865,19264,DAP000784
DB01025,Amlexanox,68302-57-8,SmallMoleculeDrug,,D01828,2161,46504508,31205,PA164745310,ANW,,,,12047,,,,http://www.drugs.com/cdi/amlexanox.html,,2076,,DAP000321
DB01026,Ketoconazole,65277-42-1,SmallMoleculeDrug,,D00351,,,48339,PA450146,KTN,,,,1855,http://www.rxlist.com/cgi/generic/ketocon.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/niz1297.shtml,Ketoconazole,http://www.drugs.com/cdi/ketoconazole.html,,3691,31768,DAP000630
DB01028,Methoxyflurane,76-38-0,SmallMoleculeDrug,C07517,D00544,4116,46508879,6843,PA450434,,,,,10032,,,Methoxyflurane,,,3973,,DAP000682
DB01029,Irbesartan,138402-11-6,SmallMoleculeDrug,C07469,D00523,3749,46506575,5959,PA450084,,,,,11776,http://www.rxlist.com/cgi/generic/irbesart.htm,,Irbesartan,http://www.drugs.com/cdi/irbesartan.html,,3618,50042235,DAP000364
DB01030,Topotecan,123948-87-8,SmallMoleculeDrug,C11158,,60700,46505204,63632,PA451729,TTC,,,,11431,http://www.rxlist.com/cgi/generic2/topotec.htm,,Topotecan,http://www.drugs.com/cdi/topotecan.html,,54705,50034026,DAP000648
DB01031,Ethinamate,126-52-3,SmallMoleculeDrug,C07832,D00703,3284,46507468,4884,PA164745394,,,,,"",,,Ethinamate,,,3169,,DAP000606
DB01032,Probenecid,57-66-9,SmallMoleculeDrug,C07372,D00475,4911,46506554,8426,PA451106,,,,,9108,http://www.rxlist.com/cgi/generic/colbenemid.htm,,Probenecid,http://www.drugs.com/cdi/probenecid.html,,4742,50206509,DAP001292
DB01033,Mercaptopurine,50-44-2,SmallMoleculeDrug,C02380,D04931,,,94796,PA450379,PM6,,,,11804,http://www.rxlist.com/cgi/generic2/mercaptopurine.htm,,Mercaptopurine,http://www.drugs.com/cdi/mercaptopurine.html,,580869,50423778,DAP000147
DB01034,Cerulenin,17397-89-6,SmallMoleculeDrug,C12058,,28517,46508217,171741,PA164764551,1X9,,,,"",,,Cerulenin,,,4445281,50009248,DAP000659
DB01035,Procainamide,51-06-9,SmallMoleculeDrug,C07401,,4913,46507313,8428,PA451108,,,,,9702,http://www.rxlist.com/cgi/generic3/procain.htm,,Procainamide,http://www.drugs.com/cdi/procainamide.html,,4744,39344,DAP000516
DB01036,Tolterodine,124937-51-5,SmallMoleculeDrug,C07750,D00646,443879,46508059,9622,PA164746757,,,,,20821,http://www.rxlist.com/cgi/generic2/tolter.htm,,Tolterodine,http://www.drugs.com/cdi/tolterodine.html,,391967,50165008,DAP000376
DB01037,Selegiline,14611-51-9,SmallMoleculeDrug,C07245,D03731,,,50217,PA451316,,,,,1294; 11337,http://www.rxlist.com/cgi/generic/seleg.htm,,Selegiline,http://www.drugs.com/cdi/selegiline.html,,5007,39862,DAP000579
DB01039,Fenofibrate,49562-28-9,SmallMoleculeDrug,C07586,D00565,3339,46507371,5001,PA449594,,,,,1381,http://www.rxlist.com/cgi/generic3/fenofibrate.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1550.shtml,Fenofibrate,http://www.drugs.com/fenofibrate.html,,3222,50085042,DAP000270
DB01040,Hydroxystilbamidine Isethionate,533-22-2,SmallMoleculeDrug,,,,,,PA164745514,,,,,"",,,,,,34983440,,DAP000850
DB01041,Thalidomide,50-35-1,SmallMoleculeDrug,C07910,D00754,5426,46505665,74947,PA451644,,,,,6036,http://www.rxlist.com/cgi/generic2/thalidom.htm,,Thalidomide,http://www.drugs.com/cdi/thalidomide.html,,5233,50070114,DAP000865
DB01042,Melphalan,148-82-3,SmallMoleculeDrug,C07122,D00369,460612,46509130,28876,PA450354,,,,,9872,http://www.rxlist.com/cgi/generic2/melph.htm,,Melphalan,http://www.drugs.com/cdi/melphalan.html,,405297,50025837,DAP000791
DB01043,Memantine,19982-08-2,SmallMoleculeDrug,C13736,,4054,46506702,64312,PA10364,,,,,13366,http://www.rxlist.com/cgi/generic3/namenda.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1682.shtml,Memantine,http://www.drugs.com/cdi/memantine.html,,3914,50062599,DAP000493
DB01044,Gatifloxacin,112811-59-3,SmallMoleculeDrug,C07661,D08011,5379,46506159,5280,PA449738,,,,,12056,http://www.rxlist.com/cgi/generic3/gatifloxacin.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/zym1676.shtml,Gatifloxacin,http://www.drugs.com/cdi/gatifloxacin-drops.html,,5186,50117914,DAP001387
DB01045,Rifampicin,13292-46-1,SmallMoleculeDrug,C06688,D00211,5381226,46506170,71365,PA451250,RFP,,,,8566,http://www.rxlist.com/cgi/generic2/rifampin.htm,,Rifampin,http://www.drugs.com/cdi/rifampin.html,,10468813,50370232,DNC000965
DB01046,Lubiprostone,136790-76-6,SmallMoleculeDrug,C13707,D04790,,,,PA164777012,,,,,22650,,,Lubiprostone,http://www.drugs.com/cdi/lubiprostone.html,,138948,,DAP000208
DB01047,Fluocinonide,356-12-7,SmallMoleculeDrug,,D00325,9642,46504523,5109,PA449664,,,,,7579,http://www.rxlist.com/cgi/generic2/fluocin.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lid1227.shtml,Fluocinonide,http://www.drugs.com/cdi/fluocinonide-cream.html,,9265,,DAP000421
DB01048,Abacavir,136470-78-5,SmallMoleculeDrug,C07624,D07057,441300,46505718,421707,PA448004,1KX,,,,11893,http://www.rxlist.com/cgi/generic/abavir.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1527.shtml,Abacavir,http://www.drugs.com/cdi/abacavir.html,,390063,50366816,DAP000704
DB01049,Ergoloid mesylate,8067-24-1,SmallMoleculeDrug,C14055,D02268,,,34706,PA164752439,,,,,1411,,,Ergoloid,,,,,DAP000901
DB01050,Ibuprofen,15687-27-1,SmallMoleculeDrug,C01588,D00126,3672,46507255,5855,PA449957,,,,,2609,http://www.rxlist.com/cgi/generic/ibup.htm,,Ibuprofen,http://www.drugs.com/ibuprofen.html,,3544,50009859,DAP000780
DB01051,Novobiocin,303-81-1,SmallMoleculeDrug,C05080,,54675769,46507250,28368,PA164768819,NOV,,,,8547,,,Novobiocin,,,10226117,50226181,DAP001002
DB01053,Benzylpenicillin,61-33-6,SmallMoleculeDrug,C05551,D02336,5904,46506778,18208,PA450842,PNN,,,,8435; 8439; 8447,http://www.rxlist.com/cgi/generic3/pengk.htm,,,,,5693,50022787,DNC001109
DB01054,Nitrendipine,39562-70-4,SmallMoleculeDrug,C07713,D00629,4507,46508817,7582,PA146096020,,,,,"",,,Nitrendipine,,,4351,50012016,DAP001263
DB01055,Mimosine,500-44-7,SmallMoleculeDrug,C04771,,440473,46505895,29063,PA164752445,,,,,"",,,Mimosine,,,389405,50198715,DNC000947
DB01056,Tocainide,41708-72-9,SmallMoleculeDrug,C07142,D06172,38945,46505385,9611,PA451706,,,,,20358,http://www.rxlist.com/cgi/generic3/tocainide.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/ton1451.shtml,Tocainide,http://www.drugs.com/mtm/tocainide.html,,35632,50092595,DAP000517
DB01057,Echothiophate,6736-03-4,SmallMoleculeDrug,C06975,D02193,10548,46505944,4753,PA164743139,,,,,9719,http://www.rxlist.com/cgi/generic2/phospholine.htm,,Echothiophate,http://www.drugs.com/cdi/echothiophate-eye-drops.html,,10108,,DAP000962
DB01058,Praziquantel,55268-74-1,SmallMoleculeDrug,C07367,D00471,4891,46507082,91583,PA164764583,,,,,2092,http://www.rxlist.com/cgi/generic2/praziquantel.htm,,Praziquantel,http://www.drugs.com/cdi/praziquantel.html,,4722,74574,DAP000695
DB01059,Norfloxacin,70458-96-7,SmallMoleculeDrug,C06687,D00210,4539,46508634,100246,PA450654,,,,,1838,http://www.rxlist.com/cgi/generic3/norfloxacin.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/nor1302.shtml,Norfloxacin,http://www.drugs.com/mtm/norfloxacin-ophthalmic.html,,4380,50045000,DAP000654
DB01060,Amoxicillin,26787-78-0,SmallMoleculeDrug,C06827,D07452,33613,46507578,2676,PA448406,,,,,11101; 752,http://www.rxlist.com/cgi/generic/amox.htm,,Amoxicillin,http://www.drugs.com/amoxicillin.html,,31006,50350464,DAP000443
DB01061,Azlocillin,37091-66-0,SmallMoleculeDrug,C06839,D02339,6479523,46506654,2956,PA164749135,,,,,"",,,Azlocillin,,,4980416,,DAP001169
DB01062,Oxybutynin,5633-20-5,SmallMoleculeDrug,C07360,D00465,4634,46508005,7856,PA164746030,,,,,10040; 13333,http://www.rxlist.com/cgi/generic/ditropan.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/dit1143.shtml,Oxybutynin,http://www.drugs.com/oxybutynin.html,,4473,50165019,DAP001128
DB01063,Acetophenazine,2751-68-0,SmallMoleculeDrug,C06807,,17676,46507036,2401,PA164781360,,,,,"",,,Acetophenazine,,,16708,82475,DAP000844
DB01064,Isoprenaline,7683-59-2,SmallMoleculeDrug,C07056,,3779,46507323,64317,PA450121,,,,,10114,http://www.rxlist.com/cgi/generic3/isoproterenol.htm,,Isoproterenol,http://www.drugs.com/cdi/isoproterenol.html,,3647,25392,DNC000819
DB01065,Melatonin,73-31-4,SmallMoleculeDrug,C01598,,896,46509101,16796,PA164752558,ML1,,,,7341,,http://www.pdrhealth.com/drug_info/nmdrugprofiles/nutsupdrugs/mel_0286.shtml,Melatonin,http://www.drugs.com/melatonin.html,,872,9019,DAP000429
DB01066,Cefditoren,104145-95-1,SmallMoleculeDrug,,D01628,9870843,46505471,59343,PA164747187,,,,,"",http://www.rxlist.com/cgi/generic/spectracef.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/spe1677.shtml,Cefditoren,http://www.drugs.com/cdi/cefditoren-pivoxil.html,,8046534,,DAP000444
DB01067,Glipizide,29094-61-9,SmallMoleculeDrug,,D00335,3478,46505865,5384,PA449762,,,,,"",http://www.rxlist.com/cgi/generic/glip.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/cx1655.shtml,Glipizide,http://www.drugs.com/glipizide.html,,3359,50012956,DAP000920
DB01068,Clonazepam,1622-61-3,SmallMoleculeDrug,,D00280,2802,46507677,3756,PA449050,,,,,2192,http://www.rxlist.com/cgi/generic/clonaz.htm,,Clonazepam,http://www.drugs.com/clonazepam.html,,2700,50019213,DAP000259
DB01069,Promethazine,60-87-7,SmallMoleculeDrug,C07404,D00494,4927,46507798,8461,PA451128,,,,,7954; 7952,http://www.rxlist.com/cgi/generic3/phenergan.htm,,Promethazine,http://www.drugs.com/promethazine.html,,4758,50017696,DAP000334
DB01070,Dihydrotachysterol,67-96-9,SmallMoleculeDrug,C06957,D00299,5311071,46507699,4591,PA164744345,,,,,4921,http://www.rxlist.com/cgi/generic/dhtinten.htm,,Dihydrotachysterol,http://www.drugs.com/mtm/dihydrotachysterol.html,,4470607,,DAP000365
DB01071,Mequitazine,29216-28-2,SmallMoleculeDrug,C12755,D01324,4066,46505779,31821,PA164748010,,,,,"",,,Mequitazine,,,3926,,DAP001078
DB01072,Atazanavir,198904-31-3,SmallMoleculeDrug,,D01276,148192,46508504,37924,PA10251,DR7,,,,13026,http://www.rxlist.com/cgi/generic/reyataz.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/rey1671.shtml,Atazanavir,http://www.drugs.com/cdi/atazanavir.html,,130642,13934,DNC000332
DB01073,Fludarabine,21679-14-1,SmallMoleculeDrug,,D01907,,,94701,PA449655,,,,,11349,http://www.rxlist.com/cgi/generic/fludarabine.htm,,Fludarabine,http://www.drugs.com/cdi/fludarabine.html,,571392,68391,DAP000567
DB01074,Perhexiline,6621-47-2,SmallMoleculeDrug,,,4746,46504471,35553,PA130150436,,,,,"",,,Perhexiline,,,4584,61402,DAP000957
DB01075,Diphenhydramine,58-73-1,SmallMoleculeDrug,C06960,D00300,3100,46505484,4636,PA449349,2PM,,,,182; 1240; 2429,http://www.rxlist.com/cgi/generic/dihydram.htm,,Diphenhydramine,http://www.drugs.com/cdi/diphenhydramine.html,,2989,50017674,DAP000490
DB01076,Atorvastatin,134523-00-5,SmallMoleculeDrug,C06834,D07474,,,39548,PA448500,117,,,,11366,http://www.rxlist.com/cgi/generic/atorvastatin.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/lip1230.shtml,Atorvastatin,http://www.drugs.com/atorvastatin.html,,54810,22164,DAP000553
DB01077,Etidronic acid,2809-21-4,SmallMoleculeDrug,C07736,D02373,,,4907,PA449548,911,,,,12611,http://www.rxlist.com/cgi/generic/didronel.htm,,Etidronic_acid,,,3189,50115102,DNC000629
DB01078,Deslanoside,17598-65-1,SmallMoleculeDrug,,D01240,28620,46507176,31468,PA164747478,,,,,"",,,Deslanoside,,,26618,,DAP000464
DB01080,Vigabatrin,68506-86-5,SmallMoleculeDrug,C07500,D00535,5665,46507052,63638,PA10231,,,,,570,http://www.rxlist.com/sabril-drug.htm,,Vigabatrin,http://www.drugs.com/cdi/vigabatrin.html,,5463,50118886,DAP000557
DB01081,Diphenoxylate,915-30-0,SmallMoleculeDrug,C07872,D00301,13505,46507130,4639,PA164746539,,,,,20254,http://www.rxlist.com/cgi/generic3/diphenoxylate.htm,,Diphenoxylate,,,12919,50401672,DAP001136
DB01082,Streptomycin,57-92-1,SmallMoleculeDrug,C00413,,19649,46506845,17076,PA451512,SRY,,,,8603; 8602,http://www.rxlist.com/cgi/generic2/streptomycin.htm,,Streptomycin,http://www.drugs.com/cdi/streptomycin.html,,18508,50103513,DAP000144
DB01083,Orlistat,96829-58-2,SmallMoleculeDrug,,,3034010,46508309,94686,PA164776864,,,,,11884,http://www.rxlist.com/cgi/generic/orlistat.htm,http://www.pdrhealth.com/drug_info/rxdrugprofiles/drugs/xen1529.shtml,Orlistat,http://www.drugs.com/orlistat.html,,2298564,24567,DAP000053
DB01084,Emedastine,87233-61-2,SmallMoleculeDrug,C07785,,3219,46505109,4779,PA164751802,,,,,11749,http://www.rxlist.com/cgi/generic2/emedastine.htm,,Emedastine,http://www.drugs.com/mtm/emedastine-ophthalmic.html,,3106,50019624,DAP001067
